CDM_ID		SAT1ID	SAT2ID	TCA							DCA					PPDB_TCA					PPDB_DCA	MIN_RNG	DIFF_TCA	DIFF_DCA |MIN_RNG - DCA|
81424798	10459	13600	2021-03-23T19:24:59.119000	0.8053089450851477	2021-03-23T19:24:59.160000	1.418	0.099	-0.041	0.7063089450851477
81424954	13600	10459	2021-03-23T19:24:59.119000	0.8053089450851477	2021-03-23T19:24:59.160000	1.418	0.099	-0.041	0.7063089450851477
81653198	05842	87848	2021-03-23T22:47:44.937000	15.108243404895953	2021-03-23T22:47:45.110000	0.234	0.075	-0.173	15.033243404895954
81731970	05842	87848	2021-03-23T22:47:44.949000	15.108243404895953	2021-03-23T22:47:45.110000	0.234	0.04	-0.161	15.068243404895954
81807878	05842	87848	2021-03-23T22:47:44.957000	15.108243404895953	2021-03-23T22:47:45.110000	0.234	0.012	-0.153	15.096243404895953
81851895	05842	87848	2021-03-23T22:47:44.964000	15.108243404895953	2021-03-23T22:47:45.110000	0.234	0.02	-0.146	15.088243404895954
81653387	12791	35350	2021-03-23T23:06:54.057000	1.7879254462430565	2021-03-23T23:06:54.161000	1.166	0.435	-0.104	1.3529254462430564
81584681	12791	35350	2021-03-23T23:06:54.062000	1.7879254462430565	2021-03-23T23:06:54.161000	1.166	0.515	-0.099	1.2729254462430566
81563853	12791	35350	2021-03-23T23:06:54.067000	1.7879254462430565	2021-03-23T23:06:54.161000	1.166	0.582	-0.094	1.2059254462430564
81424884	12791	35350	2021-03-23T23:06:54.080000	1.7879254462430565	2021-03-23T23:06:54.161000	1.166	0.584	-0.081	1.2039254462430566
81916017	39782	31282	2021-03-24T03:51:26.054000	16.699075799435125	2021-03-24T03:51:27.312000	3.246	0.055	-1.258	16.644075799435125
81854369	31282	39782	2021-03-24T03:51:26.055000	16.699075799435125	2021-03-24T03:51:27.312000	3.246	0.053	-1.257	16.646075799435124
81855833	39782	31282	2021-03-24T03:51:26.055000	16.699075799435125	2021-03-24T03:51:27.312000	3.246	0.053	-1.257	16.646075799435124
81999380	31282	39782	2021-03-24T03:51:26.057000	16.699075799435125	2021-03-24T03:51:27.312000	3.246	0.058	-1.255	16.641075799435125
82001769	39782	31282	2021-03-24T03:51:26.057000	16.699075799435125	2021-03-24T03:51:27.312000	3.246	0.058	-1.255	16.641075799435125
81585144	27561	85283	2021-03-24T04:13:34.677000	15.353140012227138	2021-03-24T04:13:35.053000	0.868	0.347	-0.376	15.006140012227139
81565636	27561	85283	2021-03-24T04:13:34.723000	15.353140012227138	2021-03-24T04:13:35.053000	0.868	0.218	-0.33	15.135140012227138
81999730	32207	37572	2021-03-24T05:00:44.183000	2.906701875069123	2021-03-24T05:00:44.320000	1.338	0.098	-0.137	2.808701875069123
82000783	37572	32207	2021-03-24T05:00:44.183000	2.906701875069123	2021-03-24T05:00:44.320000	1.338	0.098	-0.137	2.808701875069123
81731989	08923	30923	2021-03-24T07:38:52.555000	7.550796532654925	2021-03-24T07:38:52.637000	0.775	0.366	-0.082	7.184796532654925
81807898	08923	30923	2021-03-24T07:38:52.555000	7.550796532654925	2021-03-24T07:38:52.637000	0.775	0.355	-0.082	7.195796532654924
81851964	08923	30923	2021-03-24T07:38:52.596000	7.550796532654925	2021-03-24T07:38:52.637000	0.775	0.136	-0.041	7.4147965326549246
81854347	30923	08923	2021-03-24T07:38:52.596000	7.550796532654925	2021-03-24T07:38:52.637000	0.775	0.136	-0.041	7.4147965326549246
